"order_id","payment_sequential","payment_type","payment_installments","payment_value"
c6068d7bd43960fb4924a456c897d52a,1,credit_card,1,27.77
"28572ca6264628bbdcd513eb363d6b3a",1,credit_card,4,110.00
e6cc57f923c4dab2222b8c9aa8742eea,1,credit_card,1,128.54
"89df20c6ed881fc9d841a717c76a212b",1,credit_card,4,40.01
"3ce5f19b0313072214db579286e3734c",1,credit_card,2,175.65
d2d2c59f5bbcae1692a65207383dfac7,1,credit_card,10,131.73
"421b4ffa3b5162cfda443317c902f866",2,voucher,1,187.75
"54d4c91139989884004cead3291a4a32",1,credit_card,6,63.59
"1d0eb66672e5eff7b487f906f5a619ac",1,boleto,1,83.48
fda1a539f5eb9cb47272718d3b833f79,1,credit_card,1,107.08
"98e54035aaf4e7a4b0464f9e6066febf",1,credit_card,6,146.00
d74872a40866989344f6470c6527edb5,1,boleto,1,44.00
ab532e8d49a6cd8848ec641843b39b93,1,boleto,1,45.64
"13580847458b662c5919901d5d9eae94",1,credit_card,4,172.81
"77964238e13406d5f49ae1602c93b5bd",1,credit_card,5,155.14
"3deef99fb2f658d2cc80673c81fe9195",1,credit_card,8,226.12
d0269d8e6e340202e519f59cefeb094d,1,credit_card,5,125.88
efcecbba5f4753891d53ad200a60e81f,1,credit_card,1,81.50
"171a55934d8bc5775c30ce0537f5e4cb",1,boleto,1,59.01
"1924c6aa8ef1e715f7593d5b36bc596f",1,credit_card,8,354.24
"3150d4c4bf87c7bfeef194d2514990ff",1,credit_card,1,57.55
"1887d0f6362cc8dd05b9c7764fe627b7",1,voucher,1,20.00
fe563d119bfc3fde7ce511e31594507c,1,credit_card,3,193.37
fa42976ec498a7a192277e10b1706a5f,1,boleto,1,34.09
"2a3d1cc4337b1cc9157560f6b1ca5802",1,credit_card,4,41.70
"64fe1a032e48385440b54e5892d778be",1,credit_card,1,34.13
"883781be689361196e762b3dbeed6cce",1,credit_card,5,215.14
f78fd0f1675d338dbd4702e59c15222e,1,boleto,1,30.47
"84d2098c97827c6327ed4d7be95e1fc8",1,credit_card,24,286.78
"46f294819f56193f9e3566a3cc3ac123",1,credit_card,7,76.20
"60c46973a2a9ad727ea9c45695b2b312",1,credit_card,1,404.28
e995849d624de031646bce4313b6d2fd,1,voucher,1,55.37
"3891ed2dfed1d43066ed7d9f188ad89e",1,credit_card,4,219.30
"2d03316beff80dbbbe594433f865b7d9",1,credit_card,3,311.10
"33711ce52ccf7b8dcb0deaf37f573d32",1,credit_card,4,121.07
"1ed30df5fa6886743c4509f8bd1a3241",1,credit_card,4,42.07
b49d5f43da21654579db97f4ffc29e5b,1,credit_card,10,280.00
da519f69b691b1cf01a0bc3d23c3e887,1,boleto,1,89.25
b837d07aca063bfa379766bb6740fdf9,1,credit_card,2,105.08
"86795953649e4ff4f2edada496f38e6c",1,credit_card,1,106.72
c39fdd3fcd0af98b287d3c9732a7eb38,1,credit_card,3,38.09
d34bae2145edd5228bf4d92832988284,1,boleto,1,61.59
"1cdeb72a3ac42cd76c1fad6af0b4b317",1,credit_card,4,614.38
"804e5ddab73def7d5e86b8ae6f27e83b",1,boleto,1,156.18
"3c3b5a515dbd753a7d18c009be59f57c",1,credit_card,5,50.24
"617a1be8a890f200080c6a798674e06a",1,credit_card,1,90.73
f0cb299a9702d7db4e501895d61d2baf,1,credit_card,3,122.89
"25dae1a0efc5bba5a14622eaf552ad78",1,boleto,1,128.09
eb36186e43652c37fe13774f77e7271c,1,credit_card,2,59.04
"177e389651ef6cd6620a3355c1000999",1,credit_card,1,173.27
"10b21177ed3e0f82c350c7f5961d1e1c",1,credit_card,12,141.57
e259b06c4b796ae03f30c37990b5e126,1,credit_card,3,185.63
"6d21ed7585cca6643688d729d0cdfce6",1,credit_card,2,144.28
e20e66069c6d2f4cd62ea63b48bbaf4d,1,credit_card,2,62.01
"5a85ba245a3a3bcb21334e761e0ef1a2",1,credit_card,6,62.23
"2ebae2ed985f7f0a3beb4fcb70fefa19",1,credit_card,4,303.72
"7a59243f18518dcfe516671c305121c9",1,boleto,1,62.79
f05e32e2cc67748c34a77da2ff68841c,1,credit_card,5,56.65
"38eb06edd481856d589bd3beacced42e",1,debit_card,1,219.21
b4262fe5b2e37af43a440bcfbf4737b6,1,credit_card,1,88.27
f02e9da25eaf6d8b85952d339283e40e,1,credit_card,8,85.14
a6d934d331efb68761bccb25bc87d170,1,credit_card,7,165.67
ab9261f874afc9c9ec44d1b5b7c0dae8,1,credit_card,1,71.92
c7993b9c3400e607391a4927068193a3,2,voucher,1,74.98
b4a76a0c23607e9bd7bcb48e899297c8,1,boleto,1,161.55
"3457d1d203987e3898c4516a101b5d36",3,voucher,1,30.00
"1bc5841ae612527adc7d41b80412295e",1,debit_card,1,52.58
"8c499d28f56a1a121c303a65350537f6",1,credit_card,3,66.60
b706ae4c6c85939c824f9ce25ae11884,1,credit_card,4,144.90
"99e75261f759faecb77b7f78e8822ebc",1,credit_card,1,74.40
a47c6e02b84d8dea0ec21748a611293e,1,boleto,1,107.90
"6c5cccf873a409e565ece5d56bf5a49a",1,credit_card,10,859.71
"315ee1669de8cbcaca403bb9c0f2e228",1,credit_card,8,215.27
c0341f028a07cb3196e3bf4e850066bb,1,credit_card,8,88.09
e337b8ea5137b4759a1261a1599d122b,1,credit_card,6,170.12
"80f124338f01e6f18cf0bd64261e0db5",1,boleto,1,162.15
dcd05d9cb9629d8ee695cc3f2e030bf0,1,credit_card,3,121.09
"142c07328adba2427b3029a2b5a1f503",1,credit_card,5,563.64
"390e5f12e01c2af04027580e4cdde515",1,credit_card,7,209.01
"7e44fbbef1ef258486c161d0f53f2c19",1,credit_card,7,255.44
"0ceeef56025eee22241c8d510ada51a7",1,credit_card,6,67.50
e05baad10996981eaa39afb7caa38517,1,credit_card,5,92.44
"71bcd4c93050ae4b9814ed49894c2a8d",1,credit_card,2,96.26
"9d4f40b767fac576ddb5e71af7db166c",1,credit_card,10,169.99
b7bc5ba43aa844539fff0500e51b0010,1,credit_card,2,61.01
b9978fd04acfedd507165e3f7ec97b05,1,credit_card,3,97.71
"54b56f2389dee113344da742da7890c9",1,credit_card,1,37.68
a586da019f92d63ea627fb32eba2b776,1,boleto,1,234.50
"2c96c827c0d1b349e1d4f1c3a4040f49",1,boleto,1,168.36
"075434afaadfb0809ecf3f095a372340",1,boleto,1,52.33
a63792bf510613cc7d8182ece331499e,1,credit_card,3,185.55
"95026e2a6e774fdf2bb59a5eab661b15",1,credit_card,1,28.22
b744841b6a754e51042b8abcab208ffe,1,credit_card,3,133.26
f1fbc76b5a7cfbf5170cba46cbc93c24,1,boleto,1,163.92
"4f2126447b4bee203db80dfd57fa50cc",1,credit_card,7,71.72
"8e239d4b3f8da8e910f2ebf1e6aae337",1,credit_card,5,90.17
b484611f9ad9c46b51c31beb40598bfe,1,credit_card,2,75.07
"182e6edb8cb190cada2690d7c7d78e76",2,voucher,1,14.25
"2b9f8ad9f32e83a7cc84270f04858de6",1,credit_card,1,67.89
"7d968bc979aa1c9884fb1cd6e4e76f64",1,boleto,1,23.43
"4f4aeb2e42b27f98c78a2adb81030b3b",1,credit_card,1,32.77
"72be45eab146087612b9ee932e825574",1,credit_card,6,128.55
ff765ff5d0f040e643453390b1ed6573,1,credit_card,1,128.97
"05cb96d379b1a3df48333ecaa572bf26",1,credit_card,1,64.45
"822430c455b49b1714466db2a15f4322",1,credit_card,10,991.20
"21ca56b276a6b8d082a1261f33786085",1,credit_card,4,44.80
"7fee7d4412f1c3a36d5c873789b75a4e",1,credit_card,2,125.85
"0350e1e5b7265e23e84b1e467e0b6b82",1,credit_card,3,37.76
"1eec0efabea726c266e947674306621a",1,credit_card,5,112.49
"9a3a5d9f44aaf3084676e57886d5c660",1,credit_card,3,157.28
f20ad794a21ea34c982e74ec18f7aaec,1,credit_card,2,75.17
afd3ecb0ccf63283c24d25097146a9f4,1,boleto,1,70.72
"265a8ba29224f47c0476cfcfa6986f77",1,credit_card,1,52.26
"832a1a932cc75d80eed688d84730c5b8",1,credit_card,1,39.61
"75d1b089800a77f3c4b653e297632423",1,credit_card,2,41.26
"4d59cc2a2e7bb6c0a851725f5888a9b5",1,voucher,1,69.46
f4c47c5163aecbdc7ce04fa55857b332,1,credit_card,3,38.00
c6c99f96854560866a50760e74aca378,3,voucher,1,0.23
"89e84cfb3387746e060d4a9146511c9e",1,credit_card,2,96.71
ab85079cf6e3ab3495bdb5dc789f8b63,1,credit_card,2,146.46
ba9bd6945bfd574bc44edb1a6276a198,1,credit_card,1,66.81
"742aea07dd8f1cc25098f44089301a0c",1,credit_card,1,48.28
"2740f9d58dd09ee632344af519b499ac",1,credit_card,10,1426.81
ab1a06760db3f8bd369582042ab2cf03,1,credit_card,1,132.02
"84253562834802051b3ee018d7daecb4",1,credit_card,3,36.69
"0dcfff35f1d2e0fb46301c92143663f9",1,credit_card,8,84.75
"6992111da90e1d0b60209bcfe296f214",1,credit_card,2,155.59
"3cd02e6bd648bb14fb1f20e140ee4e15",2,credit_card,5,104.49
cabfe1219e952ead9a914adde40efc42,1,boleto,1,139.52
"4db12ae1b5826c465cb48c30426fe425",1,voucher,1,298.81
b5cfa6f99f4b2a76614484c0dfc6bcd5,1,credit_card,3,40.79
"84c8463c1a2278e211ebf4472126d92a",1,credit_card,1,140.07
bf9d705db9fe15b5bd6a0a35c3e3365f,1,credit_card,1,131.35
d88817e778e1757d6b7ea060be13a7f3,1,boleto,1,65.00
f51339f4db08f6b1db5913caa8ef5821,1,voucher,1,139.18
"93be3c680089cedbd7306a23dba47168",1,voucher,1,20.09
"244e91c4c416908e17829094e3eb7aa6",1,boleto,1,42.46
ab194c51be87821af6822d75c47a7efd,1,credit_card,1,51.01
"06f66faa834248ccd67fa52058285d27",1,credit_card,4,48.21
"2a15d40da6accb25c550b694fdf84478",1,credit_card,1,38.28
ca4cdcd5dd22d5e149f43c6a7bc647b8,1,credit_card,3,151.83
"3ddc60b196555a5b9632e7b59f655dc4",1,credit_card,2,22.31
ebcefe69d0a823b45706b43bde0e0d77,1,credit_card,7,74.67
"0eae0f41c21b51e8e0cac72a9548c7fe",1,boleto,1,79.64
"3a812c83660a31b9ff0abc06416a678e",1,credit_card,3,50.05
"100a49c427277ff7294eee9c133f718d",1,credit_card,5,62.27
"3a1ce8f7e9dfdcc0446a9f29f1457f52",1,credit_card,1,224.74
"8b571b2408e46eda138c7d9f1761ba43",1,credit_card,1,66.39
"42f7bf917a01e9df984da60684443525",1,boleto,1,48.00
"4b3be677878505d6696458ae4b209876",1,credit_card,4,218.64
"2de2c041ea1582bf4ddb539484e4ab0d",1,credit_card,4,739.49
"14be0a96bf13d58196fd144c4b086fe4",1,boleto,1,32.61
da8eefd7ee5ebac9e6163fec64141557,1,credit_card,4,49.10
f580d204eb45ac888b6150ab3869fd98,1,credit_card,3,77.47
"396af24f9fbfbbb946c61236fa1cf895",1,credit_card,2,264.83
a372a7d11ca9ccad9fae880a4a79cbfc,1,credit_card,2,58.28
b5117b798b05270121d510721a774801,1,debit_card,1,115.60
e53249d8b27242c64053f94e2af2b2ba,1,credit_card,1,67.58
"3e01fe3c29238179f003bf1c3445bc34",1,credit_card,5,173.26
"70f2dbf6303969f4c5f6764ab2e778fc",1,credit_card,2,210.90
"89126186f0b78662f15170c9e65ee9bb",1,credit_card,1,139.38
d6a6d6c3e46448b6189d13089ab4cee8,1,boleto,1,184.93
ace64c0c1402369a3073d086ec6ee306,1,credit_card,8,417.16
fdde45331586a2e1145f846f3787feef,1,credit_card,1,365.26
"45bff70fb7b99a5a33bc8ccb3786e170",1,credit_card,2,76.47
"973d0da651ae6607b18859b36ed1d6ad",1,credit_card,1,417.55
"5e17b70632f7a50b36f6601b955c9091",1,credit_card,1,28.84
d7a2c0c1ff66b314f3bf166fb4157fd4,1,credit_card,10,3184.55
"4fd1eaa23a51a767193af5013ae6dbff",1,boleto,1,64.77
"469ebbc645e0d5bdfc7e2dc9c5a25f75",1,boleto,1,285.45
df93ef458b1b9c8a6776d6ffec19af83,1,credit_card,1,94.72
c432f9c7affd083765cdda588b7ea625,1,credit_card,5,499.46
"03611c1be392917d9b0ca62977763baf",1,credit_card,10,497.10
"701ddcb0eab1d32958b3638a5e8c4e97",5,voucher,1,7.17
bd61a1bf4bb521167f6718320f9f5508,1,credit_card,8,389.12
"3dc9c05311ae7af444e03d31455642a7",1,boleto,1,69.73
"2d15f5afd65b730a72135678ea3487d2",2,voucher,1,50.00
"975d1705d55439b69ab5bdbe5195624c",1,credit_card,10,117.94
"6813f213a0d422a84a0e231bffc5fda8",1,credit_card,5,51.10
bbe5ef975154a7473c4c595fa3385edc,5,voucher,1,15.40
"0a631e92a5097a6cd94c5b7002778938",1,credit_card,1,89.31
aaf067f5adccd2b8fdf1a9f651a9148a,1,credit_card,4,240.53
"1bc1ac5e4876ad4e4459fe6aa516ddc5",1,credit_card,2,107.78
adff7b867a7bd97bcf42ddec332f246d,1,credit_card,2,43.29
"770a3663e1ccbc4789fbf366a49529c8",1,credit_card,10,117.85
aa7793d3985f9a2e8ba25eb1907fc587,1,boleto,1,30.13
"08a5453387460507541a8dc95bd67856",1,boleto,1,286.15
"66ad5fe73a0c03a1d689ebd75dd74ebd",1,credit_card,3,110.42
dc3006aa87f57332aaff74c57a5e094d,1,credit_card,1,64.10
"5c8559daea91c2b9b7e8d8aaa73d640c",1,credit_card,1,134.12
ebdce44e563c1a59677857998ca312c0,1,boleto,1,102.97
f8ea2b5a1c8d2d8eafa5710c3d50d0c8,1,boleto,1,181.05
"0103878b7ed86b6ec873cfae01379472",1,credit_card,1,265.36
"47c93dc8a83b7fcf68ce05de387fa24a",1,credit_card,1,47.68
"3a80a334a6f31719b180d46fb8f00c5e",1,credit_card,1,96.88
"1b0b1c71db83d610e4cb483d0481a6eb",1,credit_card,10,168.25
dde8fc032fcad6d3247ce0f0e99472d0,1,boleto,1,140.29
"89a7352733b3aeb0fc18bb034b52cc5d",1,credit_card,1,90.84
dba140d12592fdc150bbeed0f7f1a32e,1,boleto,1,65.11
b399bf8460a4972b832cc6916c415454,1,credit_card,4,206.50
"1968bd026e715a070f442cc2bf5f2ccb",1,credit_card,2,458.56
f731b243c311f0d8e1dc406d1d5eb1e4,1,boleto,1,123.25
aa380313c19905dd1651bd21e75f09bd,1,credit_card,2,115.94
"70a25f8b804c7e220927839f1b869626",1,credit_card,2,150.36
"6f88df04acbbbb0f5c98ef28271d27ea",1,credit_card,3,64.22
"80e2ed9ee8878458ac2191eb469cb0fb",2,credit_card,4,52.13
aea98a9d19779475e8dd3302d7eb5ff3,1,boleto,1,71.29
"60864257be0835f1fc4225706a92cc00",1,credit_card,10,730.08
"20793c7d8b2f96312e51e2aa27204159",1,credit_card,1,21.86
bf5026cff67c23ae27d65510d8ddf30e,1,credit_card,1,103.55
e5269b1523b5dfd5eb71102c6fd3d8d9,1,credit_card,1,131.24
b89b697cf1384ba59f3ce56bc8d28cc6,1,credit_card,2,48.21
"5b0cbe028ba75896dcef147e3cfaae1b",1,credit_card,3,52.59
abfa62484a4c1688f4f78421626be291,1,boleto,1,86.15
"64600db8a4995fc16ae799da1eace4be",1,credit_card,3,139.99
"65d304f392228e0b497f19d67ac76d90",3,voucher,1,14.41
d725835898fee2ec8063d4aa035bf2dc,1,boleto,1,74.64
"7a5472f7c8cecc2e1cf43d12271e4eca",2,voucher,1,62.87
"4de273e695a489841193c7a5bd6911cd",1,credit_card,1,39.94
"6684a2469619cc89b92f6065a0fdccb8",1,credit_card,1,2.70
"62db325bc32b729554e4fd9c793ab850",1,credit_card,1,75.40
"988f7742af86089855baaff514b6e4e0",1,credit_card,6,104.84
"98887ed2917a8ed8181ea225dc24318d",1,credit_card,1,45.59
"8c7ce1cb243949650a70251b5a6d5f4c",1,credit_card,1,47.84
"379fed4a1ab7b5a3e8126fe0b76b9ebe",1,credit_card,1,62.65
b82334e399ad815225d7d781a906714b,1,credit_card,2,116.79
"51b3d3b824ebde9c8e8d84d17e98d88b",1,credit_card,2,148.15
"7a0d4292964e6d5c0fe0fd4238ee6500",1,credit_card,2,115.00
ee7f4e0a5223e51719a98941129bbc24,1,credit_card,1,35.51
e75d059453904de3d7f754515669b3e7,1,credit_card,1,70.28
e9376e0fd65f7e856a08d32426f523ef,1,credit_card,1,167.70
f2e62e5ce667ba626a17ef195d775796,1,credit_card,3,38.13
"63154c299d1199262f60527437e156a5",1,credit_card,10,942.78
"45435ca6ad009bf6d0b66e2c375a21d6",1,credit_card,2,56.60
"05bf4fdb30932b7910144b4359ea9f69",1,credit_card,3,50.73
"7d3b6596123fe1a1b6b736200bcb50b1",1,boleto,1,67.63
a2e7ee5b65839d1ba92e67c6f3f50269,1,credit_card,1,101.54
"3a0bae7f6e06392212474608b9093e00",1,boleto,1,86.73
"7d95b7b7b3b608ce023db6ed122d47d7",1,boleto,1,73.49
fe752108fc4e35deba17eca323635246,1,credit_card,5,417.83
d9f2ee12d57f465026b7dd57c016c8bf,1,credit_card,3,165.29
"04dbc8d27bc4a29787bbaf068607aa76",1,credit_card,4,115.08
"70319d04aa0c847be6f9a23326f7bb6c",1,credit_card,3,105.47
"7c2a808149a46c168db73bc877f73cb8",1,credit_card,1,9.77
fdf128b3630c21adc9ca4fb8a51b68ec,1,debit_card,1,46.20
"70c06583df3a26d0a632b3205baee66a",1,boleto,1,180.51
fa489b941eb1d4ccba665793c2dec608,1,debit_card,1,48.84
dfc5bd74d2e77292cdd66e032ac3cae2,1,credit_card,8,102.35
"3f4e043996f17e6354c1f004c1ea3fe8",1,boleto,1,63.10
"25b5b0ea53b7d5a2d5712a0d9d0b3649",3,voucher,1,20.00
"3e9fee97691551e4a1444f095899d5f9",1,credit_card,2,101.74
cd746016263cf0a8ac68de73ee79506d,1,credit_card,10,346.88
"1db33e72df6ceae6380551c0b6022079",1,credit_card,5,151.74
b8ddc399e43d44b438e323ca1cd368c0,1,credit_card,2,132.33
"82d92bb4cb757bd10c5a06e13c7ebcab",1,credit_card,10,210.09
c502981c13af31e66327c143bc885a2d,1,boleto,1,137.23
c98c0d54162f552567aae1af36d539b4,1,credit_card,1,153.10
"45ccc16a94688d4edb709ff6eba966d5",1,credit_card,1,31.13
"34f054dbc6acae464a192cbf2083cf72",1,boleto,1,82.35
"24452cdc2a280a9404d38722fa017002",1,credit_card,10,153.32
f41ef35b2b93249c5239c5df242e8b28,1,credit_card,3,163.95
b8664a67156f7d886752140cd2e2e089,1,credit_card,3,63.15
a70705507f1747c0201350acad9d1408,1,credit_card,4,43.71
"11ff2af78a9ec50c26f9cbbc62a10d38",1,boleto,1,247.04
"852f03ee94e792bd908883a245f246a1",1,boleto,1,24.78
"11c71300049cd2c9896b0be33f04d574",1,credit_card,9,188.45
"7922fc267fee367d631d58c09d8bdfdf",2,voucher,1,48.62
e2562a436f07f681c4074d4337918677,1,credit_card,1,46.16
"5a117521edf7b0ba502be754df6aac63",1,credit_card,5,77.80
ca674a7cd949c98c9e02bc4c5922836d,1,credit_card,2,21.09
"85485db1f11cb496d2fbd2def0d397a3",2,voucher,1,30.00
"66dbc9ec3eb2119ce225357587599804",2,voucher,1,50.00
f4dd7fe0a280db5ce3ad8d200ab0e93c,1,credit_card,2,64.01
"5005f0fff3706e3297c1015ed5e41d18",1,credit_card,8,383.89
b844add966de00013e16ef47fcad17c5,1,credit_card,1,44.00
"35aa2c55c4f28de4a5fba10c0952561d",1,credit_card,2,122.27
"519969ff2784ef6b51d1a89f1534c23f",1,credit_card,2,196.02
ba063008dcde6cd0ecb0c72f82a4542d,1,credit_card,3,228.35
eb6c9fafc446a2e85663c76915b796dc,1,credit_card,1,30.42
"6e0a631dd4ced6d6f1bb087e0f9a648b",1,boleto,1,27.79
f0f32c83bd4335d68622f39d68724658,1,credit_card,1,14.78
"8e1e84cffb2c5174a4d5d9026c0a5013",1,credit_card,5,51.50
"2474ce847af8cf0b009c669d1896837a",1,boleto,1,114.52
"29afb9bd764e2f5be034429f3d6811cf",1,boleto,1,201.65
a6414c6610d79fef8ecb35e54989d566,1,credit_card,4,258.90
"1aabc8c7c8525b6ada34a6a07d88e26d",1,credit_card,2,303.46
"73a8ed1078e1d475d2b1fb7216a52e1a",1,boleto,1,197.55
"1ccd1537ab2eaa0587bf7495f32473a8",1,credit_card,3,72.98
"9e89b029e7fb38004f9e2d3b4055610e",1,credit_card,3,149.14
"66bc1623ea6b06835dc37b5ec1c95a75",1,credit_card,4,218.72
"96a2b5167187b3cfde60cd245d421132",1,boleto,1,48.22
a037c35b691ecad7720b1d5cf7f14bc8,1,credit_card,2,96.99
"652ae40b48d62a6682c9f4a674f83621",1,credit_card,1,87.32
c7b9761071cad0c921090525b7f5fbae,1,credit_card,5,60.85
"614c0b4b5169af9eb895bc8aefe5a418",1,credit_card,1,33.71
"09df1b5edd28f22201dd19d1acccd5f3",1,credit_card,4,45.93
"496879e6aacb9458a76bff96eed3c201",1,credit_card,10,165.04
"44b87222a39cf1f615e23599913b099d",1,boleto,1,102.93
fb5aea6237c4ec04f70112e1bcf93b99,1,credit_card,2,151.96
c405f957a0a4870d31e629acc3975889,1,credit_card,1,66.39
"003822434f91204da0a51fe4cf2aba18",1,boleto,1,175.16
"2c049735a0947b4e13924963336e5b3c",1,credit_card,2,134.59
"3aa0bcd95f24f4a91c0ca3f0a160ec9f",1,boleto,1,31.84
"115a5def49198c358d372dccac79ce54",1,credit_card,6,155.42
c67116229cd448d051b19b4999e2fffe,1,debit_card,1,76.57
f8e1b50625c5fd41815f3af6e9dca501,1,credit_card,2,117.35
"3bae0297ddeacb52eb9b17d9616dcf1c",1,credit_card,1,38.75
d06632a45bfed8725d59741e45820839,1,credit_card,8,249.52
d0836b3ff071bfc93b8a3c5acd8b63a6,1,credit_card,2,183.69
"171c9f9a5667b0bea55d8b78c27bc5bd",1,credit_card,9,95.22
"135873f19ffdd8c0841b7e7b7c45220c",1,credit_card,1,35.36
"2b05d12915aef151cf97bb4e2a5ca58d",2,voucher,1,16.65
"9f392510db2297f0446b6bb17719333c",1,voucher,1,216.54
"115778b69ef3f8bece387ae594bcecba",1,credit_card,4,111.19
dab1208f2886c43e8bd155b40523d343,2,voucher,1,678.19
"7de7f006c92939fa56c701362b611030",1,credit_card,8,428.49
"97439bb2f0cd4c9f36612b0ed0288417",1,credit_card,8,117.85
c7294da9166f3247b27e6f18c9213431,1,credit_card,3,32.78
"1f8fd5fe13ced0df2d9b93995534e59e",1,credit_card,5,136.95
bd12688625f6f378f5892c777f735b1d,1,boleto,1,105.28
"698b8ecdaf8c15fe44343352cff74210",1,credit_card,1,81.81
c139edcf8b223915f78d5a487a6b5500,1,credit_card,2,115.02
f4f6ec218c3835f1f37fd926a6f6124b,1,credit_card,4,80.90
"013bc77d3ca5fba084a241fdcb307393",1,voucher,1,19.37
e30b9cda599826e24ad3f5eddf966583,1,credit_card,7,75.24
"0cf9e3fb10440c4f24991613c58587ca",1,credit_card,1,147.29
"7af19e6546276fa1499ff63f7a0e9c38",1,credit_card,10,416.54
"7eba0b6b5cb480d65416e26e2528d250",1,boleto,1,235.05
"6aaf3fa8e1458b642085c8aa3d7b275a",1,credit_card,1,47.69
cac853d40d32850dba1ccff2c9f17269,1,boleto,1,307.79
"39c5fa1323927c658f09038a61cca654",1,boleto,1,91.71
"1e0472c015f18d557d20db713af0f356",1,boleto,1,185.34
d307290675e59c844ebde65696377750,1,boleto,1,425.25
f9ce64033c2858881268310928221d1d,1,credit_card,1,811.51
